,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,time_sec,subject_no
1470,3,Calming - Three Back Task,A,334.0,4.0,4.0,157.9124999999999,8
1471,3,Calming - Three Back Task,R,547.0,3.0,3.0,159.812,8
1472,3,Calming - Three Back Task,P,652.0,3.0,3.0,161.8454999999999,8
1473,3,Calming - Three Back Task,C,1003.0,3.0,3.0,163.89599999999996,8
1474,4,Calming - One Back Task,V,0.0,3.0,,180.97799999999995,8
1475,4,Calming - One Back Task,I,342.0,3.0,3.0,183.1434999999999,8
1476,4,Calming - One Back Task,Q,343.0,3.0,3.0,185.24399999999991,8
1477,4,Calming - One Back Task,H,117.0,3.0,3.0,187.30999999999995,8
1478,4,Calming - One Back Task,C,460.0,3.0,3.0,189.3755,8
1479,4,Calming - One Back Task,N,484.0,3.0,3.0,191.54149999999993,8
1480,4,Calming - One Back Task,V,435.0,3.0,3.0,193.659,8
1481,4,Calming - One Back Task,Y,127.0,3.0,3.0,195.70749999999998,8
1482,4,Calming - One Back Task,Y,9.0,4.0,4.0,197.7924999999999,8
1483,4,Calming - One Back Task,K,244.0,3.0,3.0,199.89199999999994,8
1484,4,Calming - One Back Task,K,454.0,4.0,4.0,201.95799999999997,8
1485,4,Calming - One Back Task,I,396.0,3.0,3.0,204.04149999999993,8
1486,4,Calming - One Back Task,I,249.0,4.0,4.0,206.0904999999999,8
1487,4,Calming - One Back Task,O,318.0,3.0,3.0,208.14049999999997,8
1488,4,Calming - One Back Task,E,0.0,3.0,,210.18949999999995,8
1489,4,Calming - One Back Task,D,0.0,3.0,,212.27199999999993,8
1490,4,Calming - One Back Task,V,0.0,3.0,,214.3884999999999,8
1491,4,Calming - One Back Task,V,244.0,4.0,3.0,216.48849999999993,8
1492,4,Calming - One Back Task,N,179.0,3.0,3.0,218.423,8
1493,4,Calming - One Back Task,N,496.0,4.0,4.0,220.48899999999992,8
1494,4,Calming - One Back Task,D,820.0,3.0,3.0,222.52099999999996,8
1495,4,Calming - One Back Task,W,402.0,3.0,3.0,224.5714999999999,8
1496,5,Calming - Three Back Task,C,0.0,3.0,,241.6194999999999,8
1497,5,Calming - Three Back Task,B,0.0,3.0,,243.75299999999993,8
1498,5,Calming - Three Back Task,Q,0.0,3.0,,245.91899999999998,8
1499,5,Calming - Three Back Task,Y,205.0,3.0,3.0,248.06799999999998,8
1500,5,Calming - Three Back Task,R,384.0,3.0,3.0,250.11799999999994,8
1501,5,Calming - Three Back Task,I,371.0,3.0,3.0,252.14999999999998,8
1502,5,Calming - Three Back Task,Y,256.0,4.0,4.0,254.2009999999999,8
1503,5,Calming - Three Back Task,N,364.0,3.0,3.0,256.2845,8
1504,5,Calming - Three Back Task,Y,951.0,3.0,3.0,258.40099999999995,8
1505,5,Calming - Three Back Task,X,461.0,3.0,3.0,260.51649999999995,8
1506,5,Calming - Three Back Task,F,1021.0,3.0,3.0,262.5999999999999,8
1507,5,Calming - Three Back Task,U,0.0,3.0,,264.69999999999993,8
1508,5,Calming - Three Back Task,H,288.0,4.0,3.0,266.9335,8
1509,5,Calming - Three Back Task,U,162.0,3.0,3.0,269.01599999999996,8
1510,5,Calming - Three Back Task,U,1053.0,3.0,3.0,271.0809999999999,8
1511,5,Calming - Three Back Task,H,441.0,4.0,4.0,273.1474999999999,8
1512,5,Calming - Three Back Task,W,233.0,3.0,4.0,275.23199999999997,8
1513,5,Calming - Three Back Task,U,1100.0,4.0,3.0,277.298,8
1514,5,Calming - Three Back Task,H,0.0,4.0,,279.381,8
1515,5,Calming - Three Back Task,F,115.0,3.0,4.0,281.514,8
1516,5,Calming - Three Back Task,I,204.0,3.0,3.0,283.3309999999999,8
1517,5,Calming - Three Back Task,V,77.0,3.0,3.0,285.17949999999996,8
1518,6,Calming - One Back Task,U,0.0,3.0,,302.26,8
1519,6,Calming - One Back Task,R,84.0,3.0,3.0,304.3934999999999,8
1520,6,Calming - One Back Task,O,194.0,3.0,3.0,306.46349999999995,8
1521,6,Calming - One Back Task,P,90.0,3.0,3.0,308.5095,8
1522,6,Calming - One Back Task,P,348.0,4.0,4.0,310.55949999999996,8
1523,6,Calming - One Back Task,P,292.0,4.0,4.0,312.6429999999999,8
1524,6,Calming - One Back Task,U,172.0,3.0,3.0,314.726,8
1525,6,Calming - One Back Task,Z,77.0,3.0,3.0,316.7924999999999,8
1526,6,Calming - One Back Task,U,765.0,3.0,3.0,318.8929999999999,8
1527,6,Calming - One Back Task,M,309.0,3.0,3.0,321.01099999999997,8
1528,6,Calming - One Back Task,M,248.0,4.0,4.0,323.10849999999994,8
1529,6,Calming - One Back Task,W,363.0,3.0,3.0,325.20799999999997,8
1530,6,Calming - One Back Task,I,1117.0,3.0,3.0,327.308,8
1531,6,Calming - One Back Task,F,0.0,3.0,,329.4079999999999,8
1532,6,Calming - One Back Task,M,879.0,3.0,3.0,331.54049999999995,8
1533,6,Calming - One Back Task,A,427.0,3.0,3.0,333.6239999999999,8
1534,6,Calming - One Back Task,G,244.0,3.0,3.0,335.707,8
1535,6,Calming - One Back Task,G,142.0,4.0,4.0,337.8069999999999,8
1536,6,Calming - One Back Task,R,578.0,3.0,3.0,339.89149999999995,8
1537,6,Calming - One Back Task,Q,275.0,3.0,3.0,341.9565,8
1538,6,Calming - One Back Task,R,461.0,4.0,3.0,344.039,8
1539,6,Calming - One Back Task,Q,567.0,3.0,3.0,346.08799999999997,8
1540,7,Calming - One Back Task,S,0.0,3.0,,363.13649999999996,8
1541,7,Calming - One Back Task,R,638.0,3.0,3.0,365.2355,8
1542,7,Calming - One Back Task,V,281.0,3.0,3.0,367.3025,8
1543,7,Calming - One Back Task,V,619.0,4.0,3.0,369.3689999999999,8
1544,7,Calming - One Back Task,O,808.0,3.0,3.0,371.40199999999993,8
1545,7,Calming - One Back Task,A,227.0,3.0,3.0,373.452,8
1546,7,Calming - One Back Task,C,294.0,3.0,3.0,375.4844999999999,8
1547,7,Calming - One Back Task,N,210.0,3.0,3.0,377.5519999999999,8
1548,7,Calming - One Back Task,Y,77.0,3.0,3.0,379.61699999999996,8
1549,7,Calming - One Back Task,V,623.0,3.0,4.0,381.7004999999999,8
1550,7,Calming - One Back Task,V,352.0,4.0,4.0,383.7674999999999,8
1551,7,Calming - One Back Task,J,189.0,3.0,3.0,385.83399999999995,8
1552,7,Calming - One Back Task,U,884.0,3.0,3.0,387.8829999999999,8
1553,7,Calming - One Back Task,U,452.0,4.0,4.0,389.94849999999997,8
1554,7,Calming - One Back Task,U,298.0,4.0,4.0,392.01649999999995,8
1555,7,Calming - One Back Task,Y,311.0,3.0,3.0,394.0825,8
1556,7,Calming - One Back Task,Y,225.0,4.0,4.0,396.13149999999996,8
1557,7,Calming - One Back Task,J,99.0,3.0,3.0,398.19899999999996,8
1558,7,Calming - One Back Task,I,474.0,3.0,3.0,400.24799999999993,8
1559,7,Calming - One Back Task,S,841.0,3.0,3.0,402.28099999999995,8
1560,7,Calming - One Back Task,U,509.0,3.0,3.0,404.365,8
1561,7,Calming - One Back Task,P,268.0,3.0,3.0,406.448,8
1562,8,Calming - Three Back Task,L,0.0,3.0,,423.51099999999997,8
1563,8,Calming - Three Back Task,A,0.0,3.0,,425.6785,8
1564,8,Calming - Three Back Task,P,0.0,3.0,,427.79549999999995,8
1565,8,Calming - Three Back Task,L,257.0,4.0,4.0,429.91099999999994,8
1566,8,Calming - Three Back Task,A,774.0,4.0,4.0,431.943,8
1567,8,Calming - Three Back Task,N,353.0,3.0,3.0,433.9765,8
1568,8,Calming - Three Back Task,W,591.0,3.0,3.0,436.0095,8
1569,8,Calming - Three Back Task,C,390.0,3.0,3.0,438.0424999999999,8
1570,8,Calming - Three Back Task,L,1062.0,3.0,4.0,440.0754999999999,8
1571,8,Calming - Three Back Task,W,1269.0,4.0,3.0,442.10849999999994,8
1572,8,Calming - Three Back Task,U,671.0,3.0,3.0,444.14150000000006,8
1573,8,Calming - Three Back Task,S,354.0,3.0,3.0,446.17449999999997,8
1574,8,Calming - Three Back Task,W,950.0,4.0,4.0,448.20749999999987,8
1575,8,Calming - Three Back Task,Y,1013.0,3.0,3.0,450.2409999999999,8
1576,8,Calming - Three Back Task,F,711.0,3.0,3.0,452.274,8
1577,8,Calming - Three Back Task,L,800.0,3.0,4.0,454.3069999999999,8
1578,8,Calming - Three Back Task,Y,1325.0,4.0,4.0,456.34000000000003,8
1579,8,Calming - Three Back Task,U,280.0,3.0,3.0,458.37299999999993,8
1580,8,Calming - Three Back Task,L,400.0,3.0,4.0,460.40600000000006,8
1581,8,Calming - Three Back Task,I,13.0,3.0,3.0,462.389,8
1582,8,Calming - Three Back Task,B,506.0,3.0,3.0,464.40549999999996,8
1583,8,Calming - Three Back Task,T,1019.0,3.0,3.0,466.40549999999996,8
1584,10,Calming - Three Back Task,E,0.0,3.0,,498.43449999999996,8
1585,10,Calming - Three Back Task,G,0.0,3.0,,500.46749999999986,8
1586,10,Calming - Three Back Task,S,0.0,3.0,,502.50099999999986,8
1587,10,Calming - Three Back Task,J,590.0,3.0,3.0,504.5334999999999,8
1588,10,Calming - Three Back Task,Z,374.0,3.0,3.0,506.5334999999999,8
1589,10,Calming - Three Back Task,Q,551.0,3.0,3.0,508.533,8
1590,10,Calming - Three Back Task,W,453.0,3.0,3.0,510.533,8
1591,10,Calming - Three Back Task,K,291.0,3.0,3.0,512.5495,8
1592,10,Calming - Three Back Task,Q,80.0,3.0,4.0,514.5489999999999,8
1593,10,Calming - Three Back Task,S,560.0,3.0,3.0,516.5655,8
1594,10,Calming - Three Back Task,M,439.0,3.0,3.0,518.5985,8
1595,10,Calming - Three Back Task,Q,929.0,3.0,4.0,520.6314999999998,8
1596,10,Calming - Three Back Task,S,0.0,4.0,,522.6645,8
1597,10,Calming - Three Back Task,F,676.0,4.0,3.0,524.7309999999999,8
1598,10,Calming - Three Back Task,Q,387.0,4.0,4.0,526.764,8
1599,10,Calming - Three Back Task,X,789.0,3.0,3.0,528.7969999999999,8
1600,10,Calming - Three Back Task,F,513.0,4.0,4.0,530.8304999999999,8
1601,10,Calming - Three Back Task,K,568.0,3.0,3.0,532.8635,8
1602,10,Calming - Three Back Task,X,485.0,3.0,4.0,534.8965,8
1603,10,Calming - Three Back Task,K,1317.0,3.0,3.0,536.9294999999998,8
1604,10,Calming - Three Back Task,R,0.0,3.0,,538.9625,8
1605,10,Calming - Three Back Task,X,347.0,4.0,3.0,541.0289999999999,8
1606,11,Calming - One Back Task,B,0.0,3.0,,557.9599999999999,8
1607,11,Calming - One Back Task,B,198.0,4.0,4.0,560.0265,8
1608,11,Calming - One Back Task,V,191.0,3.0,3.0,562.0595,8
1609,11,Calming - One Back Task,P,171.0,3.0,3.0,564.0924999999999,8
1610,11,Calming - One Back Task,P,126.0,4.0,4.0,566.1255,8
1611,11,Calming - One Back Task,Q,523.0,3.0,3.0,568.159,8
1612,11,Calming - One Back Task,E,363.0,3.0,3.0,570.1919999999999,8
1613,11,Calming - One Back Task,E,317.0,4.0,4.0,572.225,8
1614,11,Calming - One Back Task,M,558.0,3.0,3.0,574.2579999999999,8
1615,11,Calming - One Back Task,M,335.0,4.0,4.0,576.291,8
1616,11,Calming - One Back Task,M,281.0,4.0,4.0,578.324,8
1617,11,Calming - One Back Task,T,193.0,3.0,3.0,580.3569999999999,8
1618,11,Calming - One Back Task,E,355.0,3.0,3.0,582.3904999999999,8
1619,11,Calming - One Back Task,R,286.0,3.0,3.0,584.4235,8
1620,11,Calming - One Back Task,X,334.0,3.0,3.0,586.4564999999999,8
1621,11,Calming - One Back Task,E,116.0,3.0,3.0,588.4895,8
1622,11,Calming - One Back Task,L,371.0,3.0,3.0,590.5224999999999,8
1623,11,Calming - One Back Task,B,642.0,3.0,3.0,592.5555,8
1624,11,Calming - One Back Task,R,775.0,3.0,3.0,594.5885,8
1625,11,Calming - One Back Task,W,614.0,3.0,3.0,596.622,8
1626,11,Calming - One Back Task,W,427.0,4.0,4.0,598.6549999999999,8
1627,11,Calming - One Back Task,I,137.0,3.0,3.0,600.688,8
1628,12,Calming - One Back Task,I,0.0,3.0,,617.7354999999999,8
1629,12,Calming - One Back Task,T,276.0,3.0,3.0,619.802,8
1630,12,Calming - One Back Task,H,252.0,3.0,3.0,621.8349999999999,8
1631,12,Calming - One Back Task,H,236.0,4.0,4.0,623.868,8
1632,12,Calming - One Back Task,Y,299.0,3.0,3.0,625.9015,8
1633,12,Calming - One Back Task,G,423.0,3.0,3.0,627.9345,8
1634,12,Calming - One Back Task,G,488.0,4.0,4.0,629.9674999999999,8
1635,12,Calming - One Back Task,G,431.0,4.0,4.0,632.0005,8
1636,12,Calming - One Back Task,Y,302.0,3.0,3.0,634.0334999999999,8
1637,12,Calming - One Back Task,W,274.0,3.0,3.0,636.0665,8
1638,12,Calming - One Back Task,W,180.0,4.0,4.0,638.1,8
1639,12,Calming - One Back Task,U,344.0,3.0,3.0,640.1325,8
1640,12,Calming - One Back Task,A,705.0,3.0,3.0,642.166,8
1641,12,Calming - One Back Task,U,874.0,3.0,3.0,644.199,8
1642,12,Calming - One Back Task,R,1206.0,3.0,3.0,646.2319999999999,8
1643,12,Calming - One Back Task,W,734.0,3.0,3.0,648.265,8
1644,12,Calming - One Back Task,P,197.0,3.0,3.0,650.2979999999999,8
1645,12,Calming - One Back Task,Q,171.0,3.0,3.0,652.331,8
1646,12,Calming - One Back Task,C,50.0,3.0,3.0,654.3639999999999,8
1647,12,Calming - One Back Task,A,757.0,3.0,3.0,656.3974999999999,8
1648,12,Calming - One Back Task,A,183.0,4.0,4.0,658.4305,8
1649,12,Calming - One Back Task,L,1013.0,3.0,3.0,660.4635,8
1650,13,Calming - Three Back Task,A,0.0,3.0,,677.5115,8
1651,13,Calming - Three Back Task,H,0.0,3.0,,679.5775,8
1652,13,Calming - Three Back Task,U,0.0,3.0,,681.6439999999999,8
1653,13,Calming - Three Back Task,J,208.0,3.0,3.0,683.7105,8
1654,13,Calming - Three Back Task,V,0.0,3.0,,685.7434999999999,8
1655,13,Calming - Three Back Task,N,176.0,3.0,3.0,687.8100000000001,8
1656,13,Calming - Three Back Task,J,962.0,3.0,4.0,689.843,8
1657,13,Calming - Three Back Task,V,0.0,4.0,,691.8759999999999,8
1658,13,Calming - Three Back Task,N,67.0,4.0,3.0,693.9425,8
1659,13,Calming - Three Back Task,U,367.0,3.0,3.0,695.592,8
1660,13,Calming - Three Back Task,V,167.0,4.0,4.0,697.542,8
1661,13,Calming - Three Back Task,E,282.0,3.0,4.0,699.5749999999999,8
1662,13,Calming - Three Back Task,D,135.0,3.0,3.0,701.6080000000001,8
1663,13,Calming - Three Back Task,X,643.0,3.0,3.0,703.641,8
1664,13,Calming - Three Back Task,Q,772.0,3.0,3.0,705.6745,8
1665,13,Calming - Three Back Task,O,234.0,3.0,4.0,707.7074999999999,8
1666,13,Calming - Three Back Task,X,478.0,4.0,4.0,709.7405,8
1667,13,Calming - Three Back Task,N,334.0,3.0,3.0,711.7734999999999,8
1668,13,Calming - Three Back Task,O,306.0,4.0,4.0,713.8065,8
1669,13,Calming - Three Back Task,P,464.0,3.0,3.0,715.8394999999999,8
1670,13,Calming - Three Back Task,T,731.0,3.0,3.0,717.8559999999999,8
1671,13,Calming - Three Back Task,W,917.0,3.0,3.0,719.8559999999999,8
1672,14,Calming - Three Back Task,X,0.0,3.0,,736.87,8
1673,14,Calming - Three Back Task,K,0.0,3.0,,738.9364999999999,8
1674,14,Calming - Three Back Task,O,0.0,3.0,,740.9864999999999,8
1675,14,Calming - Three Back Task,X,370.0,4.0,4.0,743.0195,8
1676,14,Calming - Three Back Task,K,632.0,4.0,4.0,745.0189999999999,8
1677,14,Calming - Three Back Task,J,425.0,3.0,3.0,747.0189999999999,8
1678,14,Calming - Three Back Task,M,375.0,3.0,3.0,749.0185,8
1679,14,Calming - Three Back Task,G,322.0,3.0,3.0,751.0185,8
1680,14,Calming - Three Back Task,Y,673.0,3.0,3.0,753.0179999999999,8
1681,14,Calming - Three Back Task,M,1089.0,3.0,4.0,755.0179999999999,8
1682,14,Calming - Three Back Task,K,443.0,3.0,4.0,757.0175,8
1683,14,Calming - Three Back Task,E,817.0,3.0,3.0,759.0175,8
1684,14,Calming - Three Back Task,S,310.0,3.0,3.0,761.0169999999999,8
1685,14,Calming - Three Back Task,K,428.0,4.0,4.0,763.0169999999999,8
1686,14,Calming - Three Back Task,E,588.0,4.0,4.0,765.0165000000001,8
1687,14,Calming - Three Back Task,F,482.0,3.0,3.0,767.0165000000001,8
1688,14,Calming - Three Back Task,P,1314.0,3.0,3.0,769.016,8
1689,14,Calming - Three Back Task,J,706.0,3.0,3.0,771.016,8
1690,14,Calming - Three Back Task,F,374.0,4.0,4.0,773.0154999999999,8
1691,14,Calming - Three Back Task,N,651.0,3.0,3.0,775.0154999999999,8
1692,14,Calming - Three Back Task,L,243.0,3.0,3.0,777.0485,8
1693,14,Calming - Three Back Task,T,513.0,3.0,3.0,779.0814999999999,8
1694,15,Calming - One Back Task,V,0.0,3.0,,796.1294999999999,8
1695,15,Calming - One Back Task,J,486.0,3.0,3.0,798.1954999999999,8
1696,15,Calming - One Back Task,U,37.0,3.0,3.0,800.2620000000001,8
1697,15,Calming - One Back Task,J,268.0,3.0,3.0,802.295,8
1698,15,Calming - One Back Task,J,190.0,4.0,4.0,804.3279999999999,8
1699,15,Calming - One Back Task,J,353.0,4.0,4.0,806.3614999999999,8
1700,15,Calming - One Back Task,K,75.0,3.0,3.0,808.3945,8
1701,15,Calming - One Back Task,K,366.0,3.0,4.0,810.4274999999999,8
1702,15,Calming - One Back Task,F,246.0,3.0,3.0,812.4605,8
1703,15,Calming - One Back Task,F,249.0,4.0,4.0,814.4934999999999,8
1704,15,Calming - One Back Task,M,333.0,3.0,3.0,816.5265,8
1705,15,Calming - One Back Task,B,447.0,3.0,3.0,818.5595,8
1706,15,Calming - One Back Task,O,286.0,3.0,3.0,820.5924999999999,8
1707,15,Calming - One Back Task,B,299.0,3.0,3.0,822.6259999999999,8
1708,15,Calming - One Back Task,W,318.0,3.0,3.0,824.659,8
1709,15,Calming - One Back Task,Z,320.0,3.0,3.0,826.6919999999999,8
1710,15,Calming - One Back Task,Z,281.0,4.0,4.0,828.725,8
1711,15,Calming - One Back Task,Y,950.0,3.0,3.0,830.7579999999999,8
1712,15,Calming - One Back Task,Z,0.0,3.0,,832.791,8
1713,15,Calming - One Back Task,E,975.0,3.0,3.0,834.8575,8
1714,15,Calming - One Back Task,A,461.0,3.0,3.0,836.8904999999999,8
1715,15,Calming - One Back Task,A,169.0,4.0,4.0,838.9235,8
1716,16,Calming - Three Back Task,J,0.0,3.0,,855.9715,8
1717,16,Calming - Three Back Task,O,0.0,3.0,,858.0379999999999,8
1718,16,Calming - Three Back Task,X,0.0,3.0,,860.1045,8
1719,16,Calming - Three Back Task,V,167.0,3.0,3.0,862.1709999999999,8
1720,16,Calming - Three Back Task,X,161.0,3.0,4.0,864.2040000000001,8
1721,16,Calming - Three Back Task,Y,326.0,3.0,4.0,866.237,8
1722,16,Calming - Three Back Task,G,199.0,3.0,3.0,868.2699999999999,8
1723,16,Calming - Three Back Task,A,1270.0,3.0,3.0,870.303,8
1724,16,Calming - Three Back Task,C,0.0,3.0,,872.3359999999999,8
1725,16,Calming - Three Back Task,G,216.0,4.0,3.0,874.4025,8
1726,16,Calming - Three Back Task,O,0.0,4.0,,876.2019999999999,8
1727,16,Calming - Three Back Task,L,334.0,3.0,3.0,878.2685,8
1728,16,Calming - Three Back Task,H,97.0,3.0,3.0,880.302,8
1729,16,Calming - Three Back Task,O,310.0,4.0,4.0,882.3345,8
1730,16,Calming - Three Back Task,Y,398.0,3.0,3.0,884.218,8
1731,16,Calming - Three Back Task,H,376.0,4.0,4.0,886.2509999999999,8
1732,16,Calming - Three Back Task,I,274.0,3.0,3.0,888.2005,8
1733,16,Calming - Three Back Task,N,347.0,3.0,3.0,890.2334999999999,8
1734,16,Calming - Three Back Task,I,725.0,3.0,4.0,892.2669999999999,8
1735,16,Calming - Three Back Task,D,305.0,3.0,3.0,894.3000000000001,8
1736,16,Calming - Three Back Task,N,336.0,4.0,3.0,896.333,8
1737,16,Calming - Three Back Task,W,1313.0,3.0,3.0,898.3659999999999,8
1738,17,Calming - One Back Task,I,0.0,3.0,,915.4139999999999,8
1739,17,Calming - One Back Task,T,103.0,3.0,3.0,917.4805,8
1740,17,Calming - One Back Task,H,38.0,3.0,3.0,919.5134999999999,8
1741,17,Calming - One Back Task,H,16.0,4.0,4.0,921.5465,8
1742,17,Calming - One Back Task,Y,499.0,3.0,3.0,923.5794999999999,8
1743,17,Calming - One Back Task,G,398.0,3.0,3.0,925.6459999999998,8
1744,17,Calming - One Back Task,G,41.0,4.0,4.0,927.629,8
1745,17,Calming - One Back Task,G,149.0,4.0,4.0,929.6625,8
1746,17,Calming - One Back Task,Y,451.0,3.0,3.0,931.695,8
1747,17,Calming - One Back Task,W,128.0,3.0,3.0,933.728,8
1748,17,Calming - One Back Task,W,91.0,4.0,4.0,935.7609999999999,8
1749,17,Calming - One Back Task,U,90.0,3.0,3.0,937.7944999999999,8
1750,17,Calming - One Back Task,A,16.0,3.0,3.0,939.8275,8
1751,17,Calming - One Back Task,U,492.0,3.0,3.0,941.8604999999999,8
1752,17,Calming - One Back Task,R,53.0,3.0,3.0,943.927,8
1753,17,Calming - One Back Task,W,20.0,3.0,3.0,945.9599999999999,8
1754,17,Calming - One Back Task,P,288.0,3.0,3.0,947.993,8
1755,17,Calming - One Back Task,Q,244.0,3.0,3.0,950.026,8
1756,17,Calming - One Back Task,C,219.0,3.0,3.0,952.0595,8
1757,17,Calming - One Back Task,A,204.0,3.0,3.0,954.092,8
1758,17,Calming - One Back Task,A,161.0,4.0,4.0,956.1255,8
1759,17,Calming - One Back Task,L,208.0,3.0,3.0,958.1584999999999,8
1760,1,Vexing - One Back Task,L,0.0,3.0,,1107.2725,8
1761,1,Vexing - One Back Task,Q,263.0,3.0,3.0,1109.3384999999998,8
1762,1,Vexing - One Back Task,U,12.0,3.0,3.0,1111.3719999999998,8
1763,1,Vexing - One Back Task,O,53.0,3.0,3.0,1113.4049999999997,8
1764,1,Vexing - One Back Task,U,353.0,3.0,3.0,1115.438,8
1765,1,Vexing - One Back Task,U,1050.0,4.0,3.0,1117.471,8
1766,1,Vexing - One Back Task,H,279.0,3.0,3.0,1119.504,8
1767,1,Vexing - One Back Task,V,43.0,3.0,3.0,1121.5375,8
1768,1,Vexing - One Back Task,K,200.0,3.0,3.0,1123.5700000000002,8
1769,1,Vexing - One Back Task,K,212.0,4.0,4.0,1125.6035000000002,8
1770,1,Vexing - One Back Task,K,279.0,4.0,4.0,1127.6365,8
1771,1,Vexing - One Back Task,B,180.0,3.0,3.0,1129.6695,8
1772,1,Vexing - One Back Task,R,224.0,3.0,3.0,1131.7024999999999,8
1773,1,Vexing - One Back Task,F,108.0,4.0,3.0,1133.7354999999998,8
1774,1,Vexing - One Back Task,F,496.0,4.0,4.0,1135.7685000000001,8
1775,1,Vexing - One Back Task,C,13.0,3.0,3.0,1137.835,8
1776,1,Vexing - One Back Task,G,176.0,3.0,3.0,1139.868,8
1777,1,Vexing - One Back Task,X,351.0,3.0,3.0,1141.9009999999998,8
1778,1,Vexing - One Back Task,F,260.0,3.0,3.0,1143.9339999999997,8
1779,1,Vexing - One Back Task,M,286.0,3.0,3.0,1145.9674999999997,8
1780,1,Vexing - One Back Task,X,489.0,3.0,3.0,1148.0005,8
1781,1,Vexing - One Back Task,F,399.0,3.0,3.0,1150.0335,8
1782,2,Vexing - Three Back Task,Z,0.0,3.0,,1167.0810000000001,8
1783,2,Vexing - Three Back Task,U,0.0,3.0,,1169.1475,8
1784,2,Vexing - Three Back Task,F,0.0,3.0,,1171.1974999999998,8
1785,2,Vexing - Three Back Task,Z,246.0,3.0,4.0,1173.2635,8
1786,2,Vexing - Three Back Task,B,150.0,3.0,3.0,1175.297,8
1787,2,Vexing - Three Back Task,L,396.0,3.0,3.0,1177.33,8
1788,2,Vexing - Three Back Task,K,248.0,3.0,3.0,1179.3629999999998,8
1789,2,Vexing - Three Back Task,C,301.0,3.0,3.0,1181.3959999999997,8
1790,2,Vexing - Three Back Task,L,353.0,3.0,4.0,1183.429,8
1791,2,Vexing - Three Back Task,J,190.0,3.0,3.0,1185.462,8
1792,2,Vexing - Three Back Task,G,155.0,3.0,3.0,1187.495,8
1793,2,Vexing - Three Back Task,F,199.0,3.0,4.0,1189.5285,8
1794,2,Vexing - Three Back Task,J,539.0,4.0,4.0,1191.5614999999998,8
1795,2,Vexing - Three Back Task,G,1145.0,4.0,4.0,1193.5945000000002,8
1796,2,Vexing - Three Back Task,H,270.0,3.0,3.0,1195.6275,8
1797,2,Vexing - Three Back Task,E,221.0,3.0,3.0,1197.6605,8
1798,2,Vexing - Three Back Task,W,378.0,3.0,3.0,1199.6934999999999,8
1799,2,Vexing - Three Back Task,N,331.0,3.0,3.0,1201.7264999999998,8
1800,2,Vexing - Three Back Task,X,598.0,3.0,3.0,1203.7599999999998,8
1801,2,Vexing - Three Back Task,W,858.0,4.0,4.0,1205.7930000000001,8
1802,2,Vexing - Three Back Task,N,189.0,4.0,3.0,1207.826,8
1803,2,Vexing - Three Back Task,X,494.0,4.0,4.0,1209.859,8
1804,3,Vexing - One Back Task,Y,0.0,3.0,,1226.9070000000002,8
1805,3,Vexing - One Back Task,E,433.0,3.0,3.0,1228.973,8
1806,3,Vexing - One Back Task,A,0.0,3.0,,1230.9895000000001,8
1807,3,Vexing - One Back Task,A,106.0,4.0,4.0,1233.056,8
1808,3,Vexing - One Back Task,V,321.0,4.0,3.0,1235.089,8
1809,3,Vexing - One Back Task,X,312.0,4.0,3.0,1237.1219999999998,8
1810,3,Vexing - One Back Task,X,305.0,4.0,4.0,1239.1549999999997,8
1811,3,Vexing - One Back Task,S,199.0,3.0,3.0,1241.1884999999997,8
1812,3,Vexing - One Back Task,G,215.0,3.0,3.0,1243.2215,8
1813,3,Vexing - One Back Task,P,33.0,3.0,3.0,1245.2545,8
1814,3,Vexing - One Back Task,Y,211.0,3.0,3.0,1247.2709999999997,8
1815,3,Vexing - One Back Task,X,623.0,3.0,3.0,1249.304,8
1816,3,Vexing - One Back Task,P,536.0,3.0,3.0,1251.3204999999998,8
1817,3,Vexing - One Back Task,U,143.0,3.0,3.0,1253.3200000000002,8
1818,3,Vexing - One Back Task,V,35.0,3.0,3.0,1255.3365,8
1819,3,Vexing - One Back Task,A,51.0,3.0,3.0,1257.3359999999998,8
1820,3,Vexing - One Back Task,A,484.0,4.0,4.0,1259.3359999999998,8
1821,3,Vexing - One Back Task,G,303.0,3.0,3.0,1261.3690000000001,8
1822,3,Vexing - One Back Task,L,814.0,3.0,3.0,1263.3690000000001,8
1823,3,Vexing - One Back Task,W,693.0,3.0,3.0,1265.3849999999998,8
1824,3,Vexing - One Back Task,B,413.0,3.0,3.0,1267.3849999999998,8
1825,3,Vexing - One Back Task,I,68.0,3.0,3.0,1269.4015,8
1826,4,Vexing - Three Back Task,F,0.0,3.0,,1286.399,8
1827,4,Vexing - Three Back Task,O,0.0,3.0,,1288.4319999999998,8
1828,4,Vexing - Three Back Task,H,0.0,3.0,,1290.4650000000001,8
1829,4,Vexing - Three Back Task,W,0.0,3.0,,1292.4985000000001,8
1830,4,Vexing - Three Back Task,O,493.0,4.0,4.0,1294.5479999999998,8
1831,4,Vexing - Three Back Task,M,460.0,3.0,3.0,1296.5810000000001,8
1832,4,Vexing - Three Back Task,L,768.0,3.0,3.0,1298.614,8
1833,4,Vexing - Three Back Task,L,725.0,3.0,3.0,1300.6475,8
1834,4,Vexing - Three Back Task,R,777.0,3.0,3.0,1302.6805,8
